日期,股票代码,名称,收盘价,最高价,最低价,开盘价,前收盘,涨跌额,涨跌幅,换手率,成交量,成交金额,总市值,流通市值
2020/1/6,'002607,中公教育,17.95,18.6,17.79,18.48,18.4,-0.45,-2.4457,2.0364,16705173,303732936.3,1.11E+11,14725030482
2020/1/3,'002607,中公教育,18.4,18.65,18.18,18.31,18.27,0.13,0.7115,1.6469,13510459,249593321.1,1.13E+11,15094181664
2020/1/2,'002607,中公教育,18.27,18.37,17.82,17.88,17.88,0.39,2.1812,1.6284,13358699,242342557.6,1.13E+11,14987537989
2019/12/31,'002607,中公教育,17.88,18.03,17.5,17.5,17.54,0.34,1.9384,1.4135,11595624,207330001.2,1.10E+11,14667606965
2019/12/30,'002607,中公教育,17.54,17.67,17.11,17.25,17.26,0.28,1.6222,1.1063,9075472,158724526.3,1.08E+11,14388692738
2019/12/27,'002607,中公教育,17.26,17.59,17.25,17.51,17.52,-0.26,-1.484,1.0499,8612584,150092070.4,1.06E+11,14158998670
2019/12/26,'002607,中公教育,17.52,17.68,17.33,17.56,17.55,-0.03,-0.1709,0.6144,5040116,88073895.12,1.08E+11,14372286019
2019/12/25,'002607,中公教育,17.55,17.65,17.28,17.44,17.39,0.16,0.9201,1.2404,10175822,178202594.2,1.08E+11,14396896098
2019/12/24,'002607,中公教育,17.39,17.41,16.79,17.2,17.08,0.31,1.815,1.3461,11042154,190404768.8,1.07E+11,14265642344
2019/12/23,'002607,中公教育,17.08,17.66,17.01,17.63,17.56,-0.48,-2.7335,1.4183,11635013,200543256.1,1.05E+11,14011338197
2019/12/20,'002607,中公教育,17.56,17.97,17.03,17.67,17.61,-0.05,-0.2839,2.5656,21046324,367719644.5,1.08E+11,14405099458
2019/12/19,'002607,中公教育,17.61,18.11,17.59,18.08,18.04,-0.43,-2.3836,1.3509,11081812,196254073.2,1.09E+11,14446116256
2019/12/18,'002607,中公教育,18.04,18.16,17.55,18.05,17.95,0.09,0.5014,1.5272,12528251,223829185.8,1.11E+11,14798860718
2019/12/17,'002607,中公教育,17.95,18.38,17.87,18.34,18.32,-0.37,-2.0197,2.5711,21091950,380762821.5,1.11E+11,14725030482
2019/12/16,'002607,中公教育,18.32,18.89,18.06,18.62,18.55,-0.23,-1.2399,1.6736,13728890,251497081.5,1.13E+11,15028554787
2019/12/13,'002607,中公教育,18.55,19.14,18.48,18.54,18.54,0.01,0.0539,2.012,16505161,310132047.3,1.14E+11,15217232058
2019/12/12,'002607,中公教育,18.54,18.75,18.31,18.5,18.31,0.23,1.2561,1.32,10828841,201116781,1.14E+11,15209028698
2019/12/11,'002607,中公教育,18.31,18.8,18.15,18.74,18.7,-0.39,-2.0856,1.2923,10601355,195086617.2,1.13E+11,15020351428
2019/12/10,'002607,中公教育,18.7,19.18,18.48,18.95,19,-0.3,-1.5789,1.3021,10681815,199270300.7,1.15E+11,15340282452
2019/12/9,'002607,中公教育,19,19.3,18.86,19.04,19.29,-0.29,-1.5034,1.1002,9025107,172127126.5,1.17E+11,15586383240
2019/12/6,'002607,中公教育,19.29,19.3,18.82,19,18.88,0.41,2.1716,1.0227,8389241,160622138.8,1.19E+11,15824280668
2019/12/5,'002607,中公教育,18.88,18.89,18.58,18.69,18.68,0.2,1.0707,0.7621,6251707,117283589.1,1.16E+11,15487942925
2019/12/4,'002607,中公教育,18.68,18.84,18.01,18.09,18.14,0.54,2.9768,1.3208,10835308,200700986.8,1.15E+11,15323875733
2019/12/3,'002607,中公教育,18.14,18.2,17.5,18.09,18.07,0.07,0.3874,1.2066,9898369,177807404.2,1.12E+11,14880894314
2019/12/2,'002607,中公教育,18.07,18.45,17.99,18.1,18.28,-0.21,-1.1488,1.1247,9226150,167676819.5,1.11E+11,14823470797
2019/11/29,'002607,中公教育,18.28,18.37,17.77,18.04,18.04,0.24,1.3304,1.2949,10622385,191891534.5,1.13E+11,14995741349
2019/11/28,'002607,中公教育,18.04,18.42,17.96,18.23,18.27,-0.23,-1.2589,0.7451,6112718,110764409.4,1.11E+11,14798860718
2019/11/27,'002607,中公教育,18.27,18.54,18.02,18.32,18.34,-0.07,-0.3817,1.0592,8689187,158757965.2,1.13E+11,14987537989
2019/11/26,'002607,中公教育,18.34,18.69,17.71,18.18,17.79,0.55,3.0916,2.2986,18856338,345137575.2,1.13E+11,15044961506
2019/11/25,'002607,中公教育,17.79,19.18,17.37,18.52,18.81,-1.02,-5.4226,3.1113,25522957,463357783.1,1.10E+11,14593776728
2019/11/22,'002607,中公教育,18.81,21.26,18.73,20.82,20.81,-2,-9.6108,2.9294,24031328,473245150.6,1.16E+11,15430519408
2019/11/21,'002607,中公教育,20.81,20.99,20.65,20.95,20.92,-0.11,-0.5258,0.6808,5584688,116117101.5,1.28E+11,17071191328
2019/11/20,'002607,中公教育,20.92,21.12,20.73,20.91,20.9,0.02,0.0957,0.8291,6801782,142049784.4,1.29E+11,17161428283
2019/11/19,'002607,中公教育,20.9,20.9,20.32,20.39,20.27,0.63,3.108,1.0468,8587453,177356930.5,1.29E+11,17145021564
2019/11/18,'002607,中公教育,20.27,20.58,20.1,20.49,20.46,-0.19,-0.9286,0.7365,6041912,122443714.2,1.25E+11,16628209909
2019/11/15,'002607,中公教育,20.46,20.77,20.23,20.27,20.35,0.11,0.5405,1.1064,9076408,186484566.7,1.26E+11,16784073742
2019/11/14,'002607,中公教育,20.35,20.4,20.05,20.27,20.25,0.1,0.4938,0.8601,7055635,142565912.8,1.26E+11,16693836786
2019/11/13,'002607,中公教育,20.25,20.36,19.54,19.8,19.66,0.59,3.001,1.49,12223346,245294936.9,1.25E+11,16611803190
2019/11/12,'002607,中公教育,19.66,19.79,19.21,19.57,19.79,-0.13,-0.6569,0.8729,7160964,139890564.4,1.21E+11,16127804974
2019/11/11,'002607,中公教育,19.79,19.98,19.1,19.73,19.8,-0.01,-0.0505,1.2785,10488031,205413153.9,1.22E+11,16234448648
2019/11/8,'002607,中公教育,19.8,20.4,19.7,20.33,20.12,-0.32,-1.5905,0.8881,7285291,145229897.5,1.22E+11,16242652008
2019/11/7,'002607,中公教育,20.12,20.18,19.74,19.94,19.89,0.23,1.1564,0.9989,8194582,163860392.2,1.24E+11,16505159515
2019/11/6,'002607,中公教育,19.89,20.28,19.84,19.97,20.02,-0.13,-0.6494,0.8178,6709019,134171403,1.23E+11,16316482244
2019/11/5,'002607,中公教育,20.02,20.13,19.8,20,19.99,0.03,0.1501,0.7615,6247163,124794767.7,1.23E+11,16423125919
2019/11/4,'002607,中公教育,19.99,20.48,19.7,19.92,19.95,0.04,0.2005,1.2588,10326233,206719228.1,1.23E+11,16398515840
2019/11/1,'002607,中公教育,19.95,20.87,19.56,20,20,-0.05,-0.25,2.2202,18213245,366760728.5,1.23E+11,16365702402
2019/10/31,'002607,中公教育,20,20.15,18.83,19.1,19.05,0.95,4.9869,1.7737,14549950,285370039.1,1.23E+11,16406719200
2019/10/30,'002607,中公教育,19.05,19.07,18.52,18.83,18.72,0.33,1.7628,1.0033,8230536,154679731.9,1.17E+11,15627400038
2019/10/29,'002607,中公教育,18.72,18.84,18.2,18.43,18.6,0.12,0.6452,0.9036,7412867,137737487,1.15E+11,15356689171
2019/10/28,'002607,中公教育,18.6,19.18,18.4,18.75,18.7,-0.1,-0.5348,1.0422,8549479,159060006.2,1.15E+11,15258248856
2019/10/25,'002607,中公教育,18.7,19.1,18.33,18.36,18.32,0.38,2.0742,1.1671,9574231,179094934.9,1.15E+11,15340282452
2019/10/24,'002607,中公教育,18.32,18.56,18.12,18.21,18.25,0.07,0.3836,0.6939,5692634,104483211.8,1.13E+11,15028554787
2019/10/23,'002607,中公教育,18.25,18.8,18.18,18.79,18.56,-0.31,-1.6703,0.9406,7715727,142178399.3,1.13E+11,14971131270
2019/10/22,'002607,中公教育,18.56,18.94,18.39,18.72,18.84,-0.28,-1.4862,1.4271,11706897,217613593.7,1.14E+11,15225435418
2019/10/21,'002607,中公教育,18.84,19.2,18.46,19.1,18.88,-0.04,-0.2119,0.9606,7880487,148414254.3,1.16E+11,15455129486
2019/10/18,'002607,中公教育,18.88,19.88,18.7,18.89,18.88,0,0,1.9768,16216018,312011035.4,1.16E+11,15487942925
2019/10/17,'002607,中公教育,18.88,18.89,18.02,18.24,18.2,0.68,3.7363,1.4915,12235503,225860738.8,1.16E+11,15487942925
2019/10/16,'002607,中公教育,18.2,18.34,17.41,17.56,17.58,0.62,3.5267,1.3396,10988961,197611927.4,1.12E+11,14930114472
2019/10/15,'002607,中公教育,17.58,18.32,17.24,18,17.88,-0.3,-1.6779,1.5636,12826674,225986222.8,1.08E+11,14421506177
2019/10/14,'002607,中公教育,17.88,18.44,17,17.3,17.09,0.79,4.6226,1.4597,11974823,212084289,1.10E+11,14667606965
2019/10/11,'002607,中公教育,17.09,17.09,16.71,16.83,16.83,0.26,1.5449,0.737,6046123,102348920.6,1.05E+11,14019541556
2019/10/10,'002607,中公教育,16.83,16.91,16.55,16.91,16.95,-0.12,-0.708,0.995,8162428,136196884,1.04E+11,13806254207
2019/10/9,'002607,中公教育,16.95,16.95,15.92,16.26,16.19,0.76,4.6943,1.266,10385588,172009611.3,1.05E+11,13904694522
2019/10/8,'002607,中公教育,16.19,16.39,15.88,16.22,16.27,-0.08,-0.4917,0.7336,6018211,97239776.18,99850196108,13281239192
2019/9/30,'002607,中公教育,16.27,16.7,16.06,16.7,16.58,-0.31,-1.8697,0.8291,6801616,110885209.2,1.00E+11,13346866069
2019/9/27,'002607,中公教育,16.58,16.9,16,16.51,16.38,0.2,1.221,0.9623,7893745,130590545.2,1.02E+11,13601170217
2019/9/26,'002607,中公教育,16.38,16.7,16.27,16.46,16.27,0.11,0.6761,1.2336,10119978,166984745.7,1.01E+11,13437103025
2019/9/25,'002607,中公教育,16.27,16.79,16.23,16.79,16.68,-0.41,-2.458,1.2381,10156910,166830455.9,1.00E+11,13346866069
2019/9/24,'002607,中公教育,16.68,16.93,16,16.18,16.04,0.64,3.99,1.882,15438904,256008565.3,1.03E+11,13683203813
2019/9/23,'002607,中公教育,16.04,16.15,15.73,16.1,16,0.04,0.25,0.8276,6789425,108621566.7,98925086200,13158188798
2019/9/20,'002607,中公教育,16,16.37,15.9,16.2,16.2,-0.2,-1.2346,0.713,5849299,94249022.14,98678390224,13125375360
2019/9/19,'002607,中公教育,16.2,16.25,15.78,16.13,16.02,0.18,1.1236,0.9148,7504622,120573791.8,99911870102,13289442552
2019/9/18,'002607,中公教育,16.02,16.12,15.6,15.6,15.67,0.35,2.2336,0.9688,7947624,126308281.1,98801738212,13141782079
2019/9/17,'002607,中公教育,15.67,15.8,15.54,15.78,15.64,0.03,0.1918,0.6608,5420426,84862508.03,96643148426,12854664493
2019/9/16,'002607,中公教育,15.64,15.86,15.51,15.64,15.65,-0.01,-0.0639,0.7625,6255281,98259311.31,96458126444,12830054414
2019/9/12,'002607,中公教育,15.65,15.94,15.56,15.94,15.97,-0.32,-2.0038,0.7905,6484548,101465535.3,96519800438,12838257774
2019/9/11,'002607,中公教育,15.97,16.23,15.5,16.15,16,-0.03,-0.1875,1.0239,8399424,132983081.6,98493368242,13100765281
2019/9/10,'002607,中公教育,16,16.27,15.94,16.13,16.1,-0.1,-0.6211,0.8199,6725989,107851577.9,98678390224,13125375360
2019/9/9,'002607,中公教育,16.1,16.3,15.73,16.05,15.93,0.17,1.0672,1.1121,9123155,146719030.6,99295130163,13207408956
2019/9/6,'002607,中公教育,15.93,16.2,15.65,16.16,16.17,-0.24,-1.4842,1.0711,8786856,139636035.4,98246672267,13067951843
2019/9/5,'002607,中公教育,16.17,16.3,15.89,16.06,15.97,0.2,1.2523,1.1576,9496419,153365050.9,99726848120,13264832473
2019/9/4,'002607,中公教育,15.97,16.2,15.77,15.87,15.98,-0.01,-0.0626,1.1774,9658711,154135091.9,98493368242,13100765281
2019/9/3,'002607,中公教育,15.98,16.07,15.62,15.9,15.81,0.17,1.0753,0.8291,6801716,107792967.5,98555042236,13108968641
2019/9/2,'002607,中公教育,15.81,15.96,15.28,15.36,15.36,0.45,2.9297,1.2285,10078150,158590530,97506584340,12969511528
2019/8/30,'002607,中公教育,15.36,15.74,15.14,15.24,15.14,0.22,1.4531,1.0708,8784281,136013123.2,94731254615,12600360346
2019/8/29,'002607,中公教育,15.14,15.56,15.11,15.49,15.45,-0.31,-2.0065,0.7871,6457182,98634044.83,93374426750,12419886434
2019/8/28,'002607,中公教育,15.45,15.57,15.1,15.16,15.23,0.22,1.4445,1.1304,9273299,142266790.5,95286320560,12674190582
2019/8/27,'002607,中公教育,15.23,15.57,14.89,15,14.86,0.37,2.4899,1.2692,10411460,159465614.2,93929492695,12493716671
2019/8/26,'002607,中公教育,14.86,15,14.65,14.72,15.02,-0.16,-1.0652,0.896,7349856,109162714.4,91647554921,12190192366
2019/8/23,'002607,中公教育,15.02,15.3,14.65,14.99,14.9,0.12,0.8054,0.9708,7964198,119561373.7,92634338823,12321446119
2019/8/22,'002607,中公教育,14.9,15.08,14.53,14.79,14.86,0.04,0.2692,1.5901,13044268,194481757.4,91894250896,12223005804
2019/8/21,'002607,中公教育,14.86,16,14.77,15,14.88,-0.02,-0.1344,2.9682,24349032,370545808.1,91647554921,12190192366
2019/8/20,'002607,中公教育,14.88,15.27,14.75,14.98,14.7,0.18,1.2245,1.6133,13234607,198223784,91770902908,12206599085
2019/8/19,'002607,中公教育,14.7,15.08,14.53,14.73,14.72,-0.02,-0.1359,1.315,10787432,159535101.5,90660771018,12058938612
2019/8/16,'002607,中公教育,14.72,14.9,14.11,14.19,14.27,0.45,3.1535,1.4853,12184218,178203254.2,90784119006,12075345331
2019/8/15,'002607,中公教育,14.27,14.28,13.62,13.73,13.94,0.33,2.3673,1.1921,9779034,137053344.7,88008789281,11706194149
2019/8/14,'002607,中公教育,13.94,13.99,13.67,13.7,13.52,0.42,3.1065,0.9443,7746778,107307346.2,85973547483,11435483282
2019/8/13,'002607,中公教育,13.52,13.69,13.33,13.52,13.63,-0.11,-0.807,0.5223,4284270,57846412.1,83383239739,11090942179
2019/8/12,'002607,中公教育,13.63,13.75,13.46,13.65,13.6,0.03,0.2206,0.8038,6594203,89590666.71,84061653672,11181179135
2019/8/9,'002607,中公教育,13.6,13.89,13.52,13.68,13.51,0.09,0.6662,0.9043,7418293,101680400.3,83876631690,11156569056
2019/8/8,'002607,中公教育,13.51,13.69,13.13,13.25,13.22,0.29,2.1936,0.658,5397594,72853628.1,83321565745,11082738820
2019/8/7,'002607,中公教育,13.22,13.63,13.21,13.44,13.43,-0.21,-1.5637,0.4941,4053449,54245588.2,81533019923,10844841391
2019/8/6,'002607,中公教育,13.43,13.6,12.51,13.5,13.64,-0.21,-1.5396,1.0546,8651653,114890024.6,82828173794,11017111943
2019/8/5,'002607,中公教育,13.64,14.11,13.52,13.98,14.08,-0.44,-3.125,0.8801,7219702,99636103.96,84123327666,11189382494
2019/8/2,'002607,中公教育,14.08,14.19,13.75,13.82,13.98,0.1,0.7153,1.0821,8876858,124389377,86836983397,11550330317
2019/8/1,'002607,中公教育,13.98,14.07,13.74,13.85,13.92,0.06,0.431,0.7393,6064495,84652894.61,86220243458,11468296721
2019/7/31,'002607,中公教育,13.92,14.15,13.8,13.93,13.92,0,0,1.0315,8461850,118334109.1,85850199495,11419076563
2019/7/30,'002607,中公教育,13.92,14.1,13.89,13.9,13.83,0.09,0.6508,0.9415,7723160,108253527.6,85850199495,11419076563
2019/7/29,'002607,中公教育,13.83,14.09,13.79,14.07,13.86,-0.03,-0.2165,0.6803,5581022,77426654.28,85295133550,11345246327
2019/7/26,'002607,中公教育,13.86,14,13.72,14,13.98,-0.12,-0.8584,0.7823,6417199,88997158.17,85480155532,11369856406
2019/7/25,'002607,中公教育,13.98,14.04,13.66,13.96,13.97,0.01,0.0716,0.9925,8141870,112545349.1,86220243458,11468296721
2019/7/24,'002607,中公教育,13.97,14.3,13.73,14.1,14.06,-0.09,-0.6401,1.1365,9323141,130286682.4,86158569464,11460093361
2019/7/23,'002607,中公教育,14.06,14.27,13.55,13.73,13.62,0.44,3.2305,1.202,9860645,137362278.1,86713635409,11533923598
2019/7/22,'002607,中公教育,13.62,13.8,13.42,13.75,13.59,0.03,0.2208,1.1002,9025706,123410473.6,83999979678,11172975775
2019/7/19,'002607,中公教育,13.59,13.83,13.2,13.2,13.22,0.37,2.7988,1.0198,8366051,113767686,83814957697,11148365696
2019/7/18,'002607,中公教育,13.22,13.45,12.95,13.03,13.11,0.11,0.8391,1.1271,9246367,122855914.1,81533019923,10844841391
2019/7/17,'002607,中公教育,13.11,13.2,12.92,13.12,13.14,-0.03,-0.2283,0.7809,6405610,83897682.41,80854605990,10754604436
2019/7/16,'002607,中公教育,13.14,13.26,12.97,12.97,13.13,0.01,0.0762,1.0306,8454052,110979064.2,81039627972,10779214514
2019/7/15,'002607,中公教育,13.13,13.13,12.45,12.72,12.68,0.45,3.5489,1.4653,12020673,154598748.7,80977953978,10771011155
2019/7/12,'002607,中公教育,12.68,12.82,12.51,12.61,12.83,-0.15,-1.1691,1.7181,14094324,178514626.6,78202624253,10401859973
2019/7/11,'002607,中公教育,12.83,13.17,12.73,12.98,12.91,-0.08,-0.6197,1.0214,8378507,108127214.9,79127734161,10524910367
2019/7/10,'002607,中公教育,12.91,13.09,12.72,12.88,12.71,0.2,1.5736,1.3243,10863790,140338135.1,79621126112,10590537244
2019/7/9,'002607,中公教育,12.71,13.1,12.35,13.05,12.96,-0.25,-1.929,2.4262,19902891,252993635.9,78387646234,10426470052
2019/7/8,'002607,中公教育,12.96,13.53,12.76,13.52,13.13,-0.17,-1.2947,2.4335,19962599,261900249.8,79929496081,10631554042
2019/7/5,'002607,中公教育,13.13,13.78,12.87,13.72,13.69,-0.56,-4.0906,3.6834,30216031,398195586.4,80977953978,10771011155
2019/7/4,'002607,中公教育,13.69,14.38,13.5,14.38,14.24,-0.55,-3.8624,2.1941,17999062,246867044.8,84431697635,11230399292
2019/7/3,'002607,中公教育,14.24,14.9,14.07,14.61,14.63,-0.39,-2.6658,1.353,11098804,160199207.5,87823767299,11681584070
2019/7/2,'002607,中公教育,14.63,15.3,14.11,14.11,14.1,0.53,3.7589,2.514,20622844,301985329.8,90229053061,12001515095
2019/7/1,'002607,中公教育,14.1,14.3,13.8,13.94,13.73,0.37,2.6948,1.6313,13382131,188201796.9,86960331385,11566737036
2019/6/28,'002607,中公教育,13.73,14.06,13.65,13.86,13.91,-0.18,-1.294,1.4233,11675769,161002776.3,84678393611,11263212731
2019/6/27,'002607,中公教育,13.91,14.11,13.8,14.1,14.11,-0.2,-1.4174,1.0216,8380888,117165011.1,85788525501,11410873204
2019/6/26,'002607,中公教育,14.11,14.33,13.7,14.02,14.09,0.02,0.1419,1.1482,9419221,132005600.7,87022005379,11574940396
2019/6/25,'002607,中公教育,14.09,14.14,13.68,14.06,14.02,0.07,0.4993,1.0147,8324053,115628557.3,86898657391,11558533676
2019/6/24,'002607,中公教育,14.02,14.2,13.48,13.66,13.65,0.37,2.7106,1.4066,11538501,160268431.7,86466939434,11501110159
2019/6/21,'002607,中公教育,13.65,13.88,13.5,13.53,13.59,0.06,0.4415,1.0804,8862999,121359347.8,84185001660,11197585854
2019/6/20,'002607,中公教育,13.59,13.79,13.17,13.17,13.29,0.3,2.2573,1.458,11960636,162233514,83814957697,11148365696
2019/6/19,'002607,中公教育,13.29,13.66,13.23,13.43,13.22,0.07,0.5295,1.115,9146499,122708243.1,81964737880,10902264908
2019/6/18,'002607,中公教育,13.22,13.42,13,13.32,13.3,-0.08,-0.6015,1.4451,11854527,156018443.2,81533019923,10844841391
2019/6/17,'002607,中公教育,13.3,13.66,12.8,12.93,12.56,0.74,5.8917,2.4093,19764512,264096044.5,82026411874,10910468268
